256
0.600000
0.010000
95395.680445,120024.044817,115380.961342
76424.075227,99772.072347,95057.413506
73786.449470,85333.326171,82790.850708
68353.990989,78337.685336,76089.056819
64303.432540,71911.997067,69890.532148
56828.739664,67773.130601,65942.800548
56828.739664,65203.523713,63548.748662
56828.739664,62981.459604,61396.685136
53141.197624,61363.794585,59920.592467
52681.159179,59807.176929,58450.575190
51012.116399,58236.171579,57088.789539
51012.116399,57135.686325,55939.745125
51012.116399,56297.320659,55251.783101
51012.116399,55741.858635,54694.150329
51012.116399,55199.974929,54277.911607
51012.116399,54828.008742,53996.719328
51012.116399,54529.092247,53767.231655
50420.473422,54298.728503,53615.586850
49979.487098,54124.646824,53426.756212
49979.487098,53959.208807,53252.215647
49979.487098,53829.229399,53085.062531
49979.487098,53643.490109,52875.751438
49979.487098,53373.209728,52624.801183
49979.487098,53185.744100,52425.864815
49979.487098,52976.988563,52259.202714
49979.487098,52798.810321,52051.013314
49694.346028,52619.686720,51879.230383
49694.346028,52424.030026,51703.459247
48798.431568,52190.677812,51491.766546
48798.431568,51891.177054,51198.910276
47677.119229,51490.081542,50810.753122
47373.044251,50916.629559,50150.507617
46947.931174,50373.075423,49588.146299
46102.949514,49881.819906,49031.854752
45917.023448,49315.677636,48370.649877
45371.159848,48861.619918,47961.982002
45371.159848,48546.522986,47727.984902
45371.159848,48270.345438,47492.130694
45371.159848,48032.729422,47294.865223
45371.159848,47827.722229,47116.214236
45371.159848,47667.325445,46985.523183
45371.159848,47566.466145,46928.410003
45371.159848,47436.052408,46818.380229
44997.479899,47344.755968,46754.660843
44997.479899,47283.421227,46690.130140
44997.479899,47238.260639,46649.831782
44997.479899,47142.030407,46595.252448
44997.479899,47085.698070,46570.766472
44997.479899,47030.005168,46521.299774
44997.479899,46983.901427,46480.970291
