128
0.900000
1.000000
121223.687631,141037.156572,136343.476986
121223.687631,137928.166626,133571.484947
116535.726549,135689.728921,131321.857618
113682.868199,133830.406902,129697.238411
113682.868199,133050.989770,128819.988754
113682.868199,132193.431141,128083.744587
113682.868199,131469.956473,127171.268243
113682.868199,130591.583762,126635.460648
113682.868199,130056.473143,126060.972234
113682.868199,129666.776729,125924.351435
113682.868199,129205.911637,125484.941203
113682.868199,128722.766787,125083.514289
113682.868199,128432.987062,124937.086925
113682.868199,128281.351046,124643.314128
113682.868199,127783.303880,124340.364827
113682.868199,127598.902789,124157.448037
113682.868199,127327.530744,123969.884474
113682.868199,127242.950500,123848.257523
113682.868199,127057.401659,123688.374309
113682.868199,126780.311465,123498.271760
110703.950636,126666.462440,123240.359942
110703.950636,126429.227637,122974.712624
110703.950636,126285.171314,122882.558648
110703.950636,126006.892883,122793.106939
109037.520688,125784.385616,122546.202150
109037.520688,125763.251652,122459.737488
109037.520688,125750.017854,122447.161936
109037.520688,125625.831441,122255.864125
109037.520688,125450.084243,122107.246477
109037.520688,125385.943595,122052.341900
109037.520688,125190.448205,121873.294397
109037.520688,125119.316851,121775.888141
109037.520688,125040.745039,121717.781809
109037.520688,124843.947278,121582.061181
109037.520688,124794.235740,121571.618580
109037.520688,124636.415130,121491.151935
109037.520688,124622.545936,121488.464020
109037.520688,124569.076659,121448.054911
109037.520688,124549.739328,121432.876453
109037.520688,124464.907604,121322.706959
109037.520688,124393.491161,121194.604204
109037.520688,124292.361952,121086.519807
109037.520688,124218.259452,121055.082136
109037.520688,124157.966705,121030.290031
109037.520688,124153.581058,121027.611148
109037.520688,124026.243799,120925.816710
109037.520688,123818.336241,120864.853263
109037.520688,123702.997509,120807.329694
109037.520688,123629.289091,120756.233467
109037.520688,123503.765031,120618.551816
