256
0.700000
1.000000
120252.118128,140138.878929,135583.300082
116687.639624,136894.175066,132638.396407
116687.639624,134944.535817,130911.217306
116687.639624,133704.709433,129969.399522
115901.026506,132772.844962,129155.540241
115901.026506,131993.802310,128476.373851
115901.026506,131523.982391,127959.439903
115901.026506,131016.599604,127625.801195
115901.026506,130725.086397,127233.104842
112655.572961,130289.361725,126796.969291
112655.572961,130000.699772,126405.519423
112655.572961,129600.565746,126026.364488
112655.572961,129122.490267,125641.609284
112655.572961,128762.011662,125322.856328
112655.572961,128609.156402,125167.877299
112655.572961,128345.605316,124842.342600
112655.572961,128080.766705,124668.919408
112655.572961,127775.919507,124514.014826
112655.572961,127527.640934,124202.741280
112655.572961,127392.795741,124122.819366
111677.137478,127110.759134,123883.582991
111677.137478,127001.977604,123748.128131
111677.137478,126766.204311,123595.688591
111677.137478,126703.241044,123560.085490
111677.137478,126588.348191,123372.765996
111677.137478,126483.595396,123248.513454
111677.137478,126332.170108,123116.918358
111677.137478,126230.659741,122933.324163
111677.137478,126187.981974,122854.230694
111677.137478,126099.340158,122769.952409
111677.137478,125880.299694,122617.822824
111677.137478,125759.017005,122533.082392
111677.137478,125640.699873,122452.593594
111677.137478,125499.483056,122407.761389
111677.137478,125378.153557,122334.231234
111677.137478,125341.015767,122283.399451
111677.137478,125211.722268,122033.642713
111677.137478,125118.082686,121945.294719
111677.137478,125012.099454,121765.861162
111677.137478,124821.704485,121690.188227
111677.137478,124699.206932,121505.960234
111677.137478,124662.208985,121442.847998
111677.137478,124564.671103,121346.521288
111677.137478,124475.446093,121305.639272
111677.137478,124355.945204,121125.908632
111677.137478,124336.053052,121101.376890
111677.137478,124277.010002,120977.903980
110804.807181,124194.712920,120838.204865
110804.807181,124105.251415,120752.495341
110804.807181,124071.263083,120677.276005
