128
0.600000
0.010000
103915.171150,119723.161766,115196.464857
82106.210340,100964.392237,97507.468792
82106.210340,91838.504463,89580.484295
79181.580107,87096.197643,85334.963511
77196.018418,84124.406415,82166.386662
73250.794819,82327.248098,80371.351964
73250.794819,80654.427704,79054.265003
71472.062434,79308.646631,77662.880325
71472.062434,78213.528991,76885.399145
69543.244993,77426.024128,75991.914130
69543.244993,76674.247244,75474.060539
69543.244993,75926.252300,74485.013837
69364.742076,74971.113011,73573.195612
69364.742076,74138.023171,72929.562224
68414.136859,73323.633145,72204.941898
68414.136859,72811.528391,71775.203522
66948.786992,72354.230451,71255.953725
66948.786992,71888.722179,70974.319115
66576.213156,71566.914223,70623.795985
66576.213156,71339.328215,70462.691598
66576.213156,71080.837440,70123.815934
66576.213156,70817.412230,69874.555175
66576.213156,70683.120458,69737.968861
66576.213156,70547.115464,69629.081505
66304.678631,70319.890756,69332.270665
65404.210403,70137.195688,69019.468629
65404.210403,69877.552268,68842.869211
65404.210403,69577.077769,68625.714337
65404.210403,69366.844943,68404.989422
65404.210403,69196.220872,68231.988015
65404.210403,68944.273572,67987.280173
65404.210403,68558.037456,67736.265707
65176.914580,68421.887906,67562.033636
64318.509927,68199.330325,67356.745080
64318.509927,68077.437700,67279.605083
64318.509927,68031.645585,67256.968657
64318.509927,67896.691167,67170.950540
62462.740905,67758.925610,66947.436657
62462.740905,67571.344040,66740.310825
62462.740905,67363.951936,66541.398181
62462.740905,67216.394542,66324.899067
62462.740905,66941.712023,66119.213911
62462.740905,66663.264822,65949.607346
62462.740905,66508.391027,65748.149292
62462.740905,66390.418668,65593.587105
62462.740905,66264.744376,65391.313603
62462.740905,66148.254169,65302.807684
62462.740905,65998.546167,65177.068064
62462.740905,65923.560594,65123.736961
62462.740905,65829.724887,65032.099980
