128
0.900000
0.010000
102636.497510,119945.497495,114941.346929
80982.301041,104159.165873,99708.802733
80294.124493,89002.409251,86274.353555
74499.052277,82660.805972,80577.561720
72321.456969,79814.899512,77875.727261
69592.342859,77106.090674,75201.346322
62127.806866,74431.782375,72583.696586
62127.806866,72313.342411,70491.760173
60674.465305,70500.994279,68963.726389
60674.465305,68752.528774,66981.380456
60674.465305,66687.479039,64835.799602
57095.132610,63792.389056,62341.483143
57095.132610,61873.382267,60763.092682
57095.132610,60828.750446,59890.336577
56283.466223,60181.053955,59234.594387
56283.466223,59499.633296,58697.678600
55689.102642,58912.043505,58093.798755
55386.782113,58433.586979,57656.663628
55386.782113,58021.291416,57314.164618
55338.237723,57731.108556,57009.131676
54172.301244,57449.885497,56658.175702
53465.634581,57161.563813,56380.190166
53156.543271,56740.001112,55929.071182
53156.543271,56340.754003,55650.414641
52409.720952,55883.932618,55238.412236
52409.720952,55380.926269,54770.298135
51782.134220,54669.540757,53861.632293
50417.424453,53857.568228,52968.871559
50108.179140,52968.672931,52130.030400
48896.155491,52342.567291,51482.493276
48896.155491,51949.345331,51201.970378
48896.155491,51573.671031,50936.358292
48896.155491,51483.072573,50868.147920
48896.155491,51336.798001,50780.100678
48896.155491,51224.287348,50649.483365
48896.155491,51075.991469,50540.837506
48896.155491,50917.383766,50429.508960
48896.155491,50846.084520,50373.613392
48777.372643,50734.505846,50254.582311
48777.372643,50663.388429,50171.246075
48777.372643,50570.446609,50091.896228
48777.372643,50506.309541,50029.023976
48777.372643,50421.022709,49932.516127
48777.372643,50328.525079,49868.145521
48777.372643,50245.351013,49800.309209
48777.372643,50183.822611,49750.644182
48777.372643,50086.118637,49675.879448
48777.372643,49942.133819,49591.326089
48777.372643,49874.070029,49547.890963
48777.372643,49815.358080,49511.553038
