128
1.000000
1.000000
114287.593789,140173.529925,135489.381817
114287.593789,136856.258822,132281.289674
114287.593789,134709.965235,130473.472039
114287.593789,133626.081234,129335.003875
114287.593789,132406.903128,128234.095695
114287.593789,131971.513400,127491.974397
114287.593789,130952.727682,126894.793908
114287.593789,130430.429789,126304.781531
114287.593789,129979.895618,125895.950992
114287.593789,129406.335660,125208.693558
114287.593789,128864.002235,124849.460898
114287.593789,128343.477411,124596.662330
114142.863524,128063.354657,124238.093896
114142.863524,127678.432975,124178.491379
114142.863524,127556.416908,123972.053682
114142.863524,127508.902248,123836.954789
114142.863524,127418.204179,123685.469294
114142.863524,127121.675448,123501.569788
114142.863524,126830.072810,123319.471837
114142.863524,126723.431209,123221.226810
114142.863524,126512.398317,123037.971652
105863.561517,126390.034461,122745.638638
105863.561517,126329.649976,122539.245891
105863.561517,126226.199956,122448.803629
105863.561517,126120.744661,122430.688747
105863.561517,125900.764352,122359.283892
105863.561517,125864.113936,122292.620212
105863.561517,125859.496493,122258.646866
105863.561517,125806.787187,122214.738381
105863.561517,125707.219787,121997.696118
105863.561517,125696.914182,121987.697995
105863.561517,125672.401126,121933.303189
105863.561517,125432.603024,121773.311544
105863.561517,125407.244038,121636.300791
105863.561517,125342.412736,121626.912166
105863.561517,125140.334196,121510.224205
105863.561517,125102.459493,121342.181746
105863.561517,125091.030049,121334.797759
105863.561517,124939.228427,121189.153691
105863.561517,124768.217248,121167.953340
105863.561517,124731.893065,121131.707765
105863.561517,124586.990819,120881.904966
105863.561517,124331.732123,120812.261314
105863.561517,124230.598263,120768.908821
105863.561517,124205.500010,120757.957023
105863.561517,124157.309107,120694.577660
105863.561517,123998.137051,120542.090701
105863.561517,123713.326774,120393.570661
105863.561517,123666.626150,120329.251209
105863.561517,123637.800436,120231.962359
