256
0.500000
0.510000
121723.671355,140361.986301,135451.585356
115407.734773,136581.565367,132352.438120
113698.949506,134408.564145,130610.812134
113698.949506,133180.896783,129390.475087
113698.949506,132287.398136,128314.859571
113698.949506,131402.328131,127505.625375
113698.949506,130673.772993,126899.918152
113698.949506,130151.456507,126420.393185
113698.949506,129725.691220,126170.992204
113698.949506,129435.648261,126028.143297
113698.949506,128996.672114,125719.313407
110230.522045,128642.579570,125342.041277
110230.522045,128367.355459,125127.862085
110230.522045,128284.078325,125008.332914
110230.522045,128088.321389,124839.060959
110230.522045,127811.920076,124566.882090
110230.522045,127468.084973,124376.076484
110230.522045,127362.241109,124271.449986
110230.522045,127234.549302,124127.385814
110230.522045,126990.464821,123900.552412
110230.522045,126770.101365,123656.250117
110230.522045,126645.870273,123434.682227
110230.522045,126414.559251,123178.812509
106985.183259,126169.971488,122977.557732
106985.183259,126069.990317,122863.464176
106985.183259,125891.180595,122756.607409
106985.183259,125751.914206,122646.455528
106985.183259,125685.659500,122564.842442
106985.183259,125599.768718,122486.884615
106985.183259,125441.005600,122296.389063
106985.183259,125218.578220,122166.675431
106985.183259,125150.257982,122039.985931
106985.183259,125029.930900,121946.607901
106985.183259,124979.483535,121811.243951
106985.183259,124815.696266,121686.441394
106985.183259,124775.007342,121662.852846
106985.183259,124696.115911,121567.627637
106985.183259,124577.099302,121464.044992
106985.183259,124499.062573,121317.491248
106985.183259,124402.585994,121224.766720
106985.183259,124277.489128,121115.732111
106985.183259,124251.278372,121075.958645
106985.183259,124142.686653,120977.995705
106985.183259,124116.295778,120883.039666
106985.183259,123994.550346,120806.454089
106985.183259,123916.305427,120699.857563
106985.183259,123824.769807,120603.397744
106985.183259,123692.446662,120517.738000
106985.183259,123626.070414,120462.479910
106985.183259,123569.556707,120383.242086
