256
0.800000
0.510000
120867.152497,140520.368299,135357.878810
116678.436842,136406.982154,132254.387584
116678.436842,134639.636625,130859.856763
116678.436842,133379.402215,129630.262082
110661.033247,132264.334612,128588.700779
110661.033247,131730.757711,127935.722329
110661.033247,131061.105510,127352.941762
110661.033247,130620.207828,126785.286565
110661.033247,130272.751627,126372.826239
110661.033247,129417.426375,125984.335274
110661.033247,129173.878694,125612.928634
110661.033247,128874.460722,125450.804743
110661.033247,128515.530099,125055.780132
110661.033247,128288.611578,124869.770269
110661.033247,128096.210555,124665.022048
110661.033247,127974.717205,124484.940681
110661.033247,127868.370190,124249.954083
110661.033247,127680.283374,124160.939264
110661.033247,127455.541997,123854.252522
110661.033247,127318.114690,123737.846889
110661.033247,127041.486575,123522.244663
110661.033247,126916.084812,123364.269573
110661.033247,126763.219798,123281.082630
109906.821377,126509.680627,123022.086520
109906.821377,126464.005077,122904.004890
109906.821377,126351.758128,122840.213128
109906.821377,126218.660863,122668.072840
109906.821377,126129.784892,122512.524645
109906.821377,125840.238510,122387.270327
109906.821377,125710.653708,122241.297738
109906.821377,125579.757006,122080.798062
109906.821377,125528.036113,121999.870956
109906.821377,125405.890762,121841.798948
109906.821377,125265.473424,121732.367194
109906.821377,125128.119520,121588.434446
109906.821377,124948.649908,121507.432670
109906.821377,124784.826528,121444.977868
109906.821377,124718.184284,121409.078204
109906.821377,124691.071273,121359.592966
109906.821377,124653.270952,121322.275811
109906.821377,124550.746471,121291.600801
109906.821377,124484.992754,121242.324363
109906.821377,124266.326292,121086.243316
109906.821377,124167.709809,121074.212637
109906.821377,124107.872870,120988.592108
109906.821377,124056.054670,120922.540315
109906.821377,123949.610625,120828.064728
109906.821377,123902.607942,120767.888995
109906.821377,123814.981012,120733.441803
109906.821377,123771.008804,120666.450188
